Total_Stops,Day_of_Journey,Month_of_Journey,Flight_Duration,Airline,Source,Destination,Additional_Info
1.0,15.0,6.0,0.2625493680168639,6.0,2.0,1.0,6.0
1.0,9.0,5.0,0.39702137422444156,4.0,3.0,0.0,6.0
1.0,15.0,3.0,1.7313974358227124,1.0,0.0,5.0,6.0
1.0,9.0,6.0,0.7280293895046328,4.0,2.0,1.0,4.0
1.0,15.0,5.0,-0.40981066302102453,2.0,3.0,0.0,6.0
2.0,18.0,5.0,1.565893428182617,1.0,2.0,1.0,6.0
1.0,27.0,5.0,-0.42015466349853053,4.0,2.0,1.0,4.0
1.0,9.0,6.0,1.3072934162449674,4.0,3.0,0.0,6.0
1.0,12.0,6.0,-0.23396265490342297,2.0,2.0,1.0,6.0
1.0,15.0,6.0,-0.1718986520383871,6.0,2.0,1.0,4.0
2.0,9.0,6.0,0.0,1.0,2.0,1.0,6.0
1.0,12.0,6.0,0.3763333732694296,3.0,2.0,1.0,6.0
0.0,9.0,6.0,-1.1856106988339727,1.0,4.0,3.0,6.0
1.0,3.0,6.0,-0.06845864726332734,4.0,2.0,1.0,6.0
2.0,27.0,6.0,0.3039253699268878,1.0,2.0,1.0,6.0
1.0,9.0,5.0,2.0417174501478916,9.0,3.0,0.0,6.0
0.0,9.0,5.0,-1.1649226978789609,3.0,4.0,3.0,6.0
1.0,27.0,6.0,0.32461337088189973,6.0,2.0,1.0,6.0
1.0,1.0,6.0,-0.1718986520383871,1.0,2.0,1.0,6.0
0.0,12.0,6.0,-1.0097626907163713,4.0,0.0,2.0,4.0
1.0,6.0,6.0,1.545205427227605,4.0,3.0,0.0,4.0
1.0,24.0,3.0,-0.7925386806887457,3.0,3.0,0.0,6.0
1.0,24.0,3.0,-0.36843466111100065,4.0,3.0,0.0,4.0
0.0,1.0,4.0,-0.9890746897613591,3.0,0.0,2.0,6.0
0.0,6.0,6.0,-0.9787306892838532,4.0,0.0,2.0,6.0
1.0,15.0,5.0,-0.1615546515608811,4.0,3.0,0.0,4.0
0.0,24.0,4.0,-1.0097626907163713,0.0,0.0,2.0,6.0
0.0,21.0,6.0,-0.9890746897613591,3.0,0.0,2.0,6.0
0.0,6.0,6.0,-1.1752666983564668,4.0,4.0,3.0,6.0
2.0,1.0,5.0,1.12110140764986,4.0,2.0,1.0,6.0
0.0,18.0,5.0,-0.9890746897613591,4.0,0.0,2.0,6.0
1.0,27.0,6.0,1.452109422930051,4.0,2.0,1.0,4.0
1.0,12.0,6.0,0.5004613789995014,3.0,2.0,1.0,6.0
2.0,27.0,5.0,1.2866054152899555,1.0,2.0,1.0,6.0
0.0,3.0,3.0,-1.0097626907163713,1.0,0.0,5.0,6.0
0.0,9.0,3.0,-0.9994186902388652,8.0,0.0,5.0,6.0
1.0,6.0,6.0,0.634933385207079,4.0,3.0,0.0,6.0
1.0,24.0,6.0,-0.5442826692286022,6.0,2.0,1.0,6.0
1.0,9.0,6.0,1.452109422930051,4.0,2.0,1.0,4.0
1.0,6.0,6.0,-0.36843466111100065,4.0,3.0,0.0,4.0
2.0,3.0,6.0,2.000341448237868,4.0,2.0,1.0,4.0
1.0,12.0,6.0,0.5211493799545133,1.0,3.0,0.0,6.0
1.0,3.0,3.0,0.05566935846674437,6.0,2.0,1.0,6.0
1.0,6.0,3.0,0.10738936085427425,4.0,2.0,1.0,6.0
0.0,15.0,4.0,-0.9994186902388652,3.0,0.0,2.0,6.0
1.0,6.0,5.0,1.038349403829812,4.0,3.0,0.0,4.0
1.0,27.0,6.0,0.32461337088189973,3.0,2.0,1.0,6.0
1.0,1.0,5.0,-0.14086665060586917,4.0,3.0,0.0,4.0
0.0,9.0,4.0,-1.0097626907163713,2.0,0.0,2.0,6.0
2.0,6.0,3.0,0.0,1.0,2.0,1.0,6.0
1.0,6.0,4.0,-0.30637065824596477,3.0,2.0,1.0,6.0
0.0,6.0,6.0,-1.1649226978789609,8.0,4.0,3.0,6.0
1.0,24.0,3.0,-0.6373786735261561,3.0,3.0,0.0,6.0
2.0,1.0,6.0,1.989997447760362,4.0,2.0,1.0,6.0
0.0,18.0,6.0,-1.0097626907163713,3.0,0.0,2.0,6.0
1.0,21.0,4.0,-0.3994666625435186,2.0,2.0,1.0,6.0
1.0,6.0,3.0,-0.40981066302102453,6.0,2.0,1.0,6.0
1.0,15.0,6.0,0.13842136228679217,6.0,2.0,1.0,6.0
1.0,9.0,3.0,1.8141494396427602,4.0,0.0,5.0,4.0
0.0,27.0,3.0,-1.061482693103901,3.0,1.0,4.0,6.0
0.0,15.0,6.0,-1.051138692626395,8.0,3.0,0.0,6.0
2.0,9.0,5.0,0.9762854009647762,4.0,2.0,1.0,6.0
1.0,12.0,6.0,0.634933385207079,4.0,3.0,0.0,4.0
1.0,24.0,5.0,-0.5960026716161321,4.0,3.0,0.0,4.0
1.0,24.0,5.0,1.989997447760362,1.0,3.0,0.0,6.0
0.0,1.0,4.0,-0.9890746897613591,8.0,0.0,2.0,5.0
1.0,3.0,3.0,-0.3477466601559887,8.0,0.0,5.0,6.0
1.0,12.0,6.0,-0.5235946682735902,4.0,3.0,0.0,6.0
0.0,18.0,5.0,-1.1649226978789609,8.0,4.0,3.0,6.0
1.0,15.0,3.0,-0.6994426763911918,4.0,0.0,5.0,6.0
1.0,6.0,5.0,-0.1305226501283632,4.0,3.0,0.0,6.0
1.0,27.0,3.0,-0.30637065824596477,6.0,2.0,1.0,6.0
1.0,21.0,3.0,0.6866533875946089,3.0,2.0,1.0,6.0
1.0,15.0,5.0,-0.1615546515608811,4.0,3.0,0.0,6.0
0.0,3.0,6.0,-1.0097626907163713,1.0,0.0,2.0,6.0
2.0,21.0,3.0,2.6830454797532624,4.0,2.0,1.0,6.0
1.0,27.0,3.0,0.32461337088189973,6.0,2.0,1.0,6.0
0.0,9.0,6.0,-1.1649226978789609,4.0,4.0,3.0,4.0
1.0,9.0,5.0,-0.058114646785821365,0.0,2.0,1.0,6.0
0.0,3.0,5.0,-1.0304506916713831,8.0,3.0,0.0,5.0
1.0,15.0,5.0,2.1658454558779634,1.0,3.0,0.0,6.0
1.0,24.0,4.0,-0.23396265490342297,2.0,2.0,1.0,6.0
1.0,9.0,6.0,1.2762614148124496,4.0,2.0,1.0,6.0
1.0,1.0,4.0,2.1555014554004575,4.0,3.0,0.0,4.0
0.0,3.0,6.0,-0.9890746897613591,8.0,0.0,2.0,5.0
1.0,18.0,5.0,-0.4511866649310485,8.0,3.0,0.0,6.0
0.0,1.0,3.0,-1.061482693103901,3.0,1.0,4.0,6.0
1.0,27.0,3.0,-0.5649706701836142,6.0,2.0,1.0,6.0
1.0,9.0,6.0,0.10738936085427425,3.0,2.0,1.0,6.0
1.0,21.0,5.0,-0.40981066302102453,6.0,2.0,1.0,6.0
1.0,15.0,5.0,0.3039253699268878,4.0,3.0,0.0,6.0
0.0,1.0,3.0,-1.0201066911938772,9.0,0.0,5.0,6.0
1.0,18.0,5.0,-0.22361865442591697,1.0,3.0,0.0,6.0
1.0,27.0,6.0,0.4280533756569595,3.0,2.0,1.0,6.0
1.0,18.0,5.0,1.1521334090823778,4.0,2.0,1.0,6.0
1.0,1.0,5.0,2.010685448715374,9.0,3.0,0.0,6.0
1.0,24.0,3.0,-0.23396265490342297,4.0,3.0,0.0,6.0
2.0,27.0,3.0,-0.18224265251589308,3.0,2.0,1.0,6.0
1.0,21.0,3.0,-0.2856826572909528,6.0,2.0,1.0,6.0
1.0,21.0,3.0,-0.48221866636356636,3.0,2.0,1.0,6.0
0.0,27.0,4.0,-1.0201066911938772,8.0,0.0,2.0,5.0
1.0,21.0,3.0,-0.7097866768686979,3.0,2.0,1.0,6.0
0.0,21.0,4.0,-0.9787306892838532,3.0,0.0,2.0,6.0
1.0,18.0,5.0,0.39702137422444156,4.0,3.0,0.0,6.0
1.0,6.0,4.0,-0.7304746778237098,3.0,2.0,1.0,6.0
1.0,24.0,6.0,0.13842136228679217,6.0,2.0,1.0,6.0
1.0,1.0,3.0,1.5865814291376288,4.0,0.0,5.0,6.0
1.0,3.0,3.0,-0.6684106749586739,0.0,2.0,1.0,6.0
1.0,24.0,6.0,0.3763333732694296,3.0,2.0,1.0,6.0
1.0,12.0,6.0,-0.2960266577684588,4.0,3.0,0.0,6.0
1.0,18.0,5.0,-0.10983464917335124,4.0,2.0,1.0,6.0
1.0,27.0,5.0,0.624589384729573,1.0,2.0,1.0,6.0
0.0,18.0,5.0,-1.061482693103901,8.0,1.0,4.0,5.0
1.0,15.0,6.0,1.5969254296151347,4.0,2.0,1.0,4.0
1.0,24.0,6.0,-0.42015466349853053,4.0,2.0,1.0,6.0
1.0,21.0,3.0,-0.0891466482183393,4.0,2.0,1.0,6.0
1.0,1.0,5.0,1.4417654224525451,1.0,3.0,0.0,6.0
0.0,12.0,6.0,-1.0304506916713831,3.0,3.0,0.0,6.0
0.0,15.0,5.0,-0.9994186902388652,9.0,0.0,2.0,6.0
2.0,21.0,3.0,1.4727974238850632,4.0,2.0,1.0,6.0
1.0,9.0,3.0,-0.4408426644535425,6.0,2.0,1.0,4.0
2.0,1.0,5.0,1.1004134066948479,1.0,3.0,0.0,6.0
1.0,15.0,6.0,-0.5753146706611202,6.0,2.0,1.0,6.0
2.0,12.0,6.0,0.8107813933246806,1.0,3.0,0.0,6.0
1.0,6.0,3.0,-0.4718746658860604,3.0,2.0,1.0,6.0
2.0,12.0,5.0,1.12110140764986,1.0,3.0,0.0,6.0
1.0,27.0,5.0,-0.3891226620660126,6.0,2.0,1.0,4.0
1.0,9.0,5.0,-0.1615546515608811,3.0,2.0,1.0,6.0
1.0,27.0,3.0,0.5108053794770073,6.0,2.0,1.0,6.0
1.0,12.0,6.0,-0.6373786735261561,3.0,2.0,1.0,6.0
1.0,6.0,3.0,-0.06845864726332734,6.0,2.0,1.0,6.0
0.0,18.0,6.0,-1.1649226978789609,8.0,4.0,3.0,6.0
2.0,9.0,6.0,1.1521334090823778,1.0,3.0,0.0,6.0
1.0,15.0,4.0,-0.4718746658860604,3.0,2.0,1.0,6.0
1.0,6.0,6.0,0.7280293895046328,4.0,2.0,1.0,4.0
0.0,9.0,5.0,-0.9994186902388652,1.0,2.0,1.0,6.0
0.0,15.0,3.0,-1.1752666983564668,8.0,4.0,3.0,5.0
1.0,27.0,5.0,0.21082936562933402,6.0,2.0,1.0,6.0
2.0,1.0,6.0,0.9866294014422822,4.0,2.0,1.0,6.0
1.0,6.0,6.0,0.8831893966672224,4.0,3.0,0.0,6.0
1.0,18.0,5.0,1.9072454439403141,4.0,3.0,0.0,4.0
0.0,15.0,4.0,-1.0304506916713831,8.0,3.0,0.0,6.0
1.0,27.0,5.0,0.3659893727919237,6.0,2.0,1.0,6.0
2.0,27.0,3.0,-0.32705865920097676,6.0,2.0,1.0,6.0
1.0,15.0,5.0,-0.6994426763911918,8.0,2.0,1.0,6.0
0.0,9.0,6.0,-1.1649226978789609,8.0,4.0,3.0,6.0
1.0,1.0,3.0,-0.7201306773462038,4.0,0.0,5.0,6.0
2.0,21.0,3.0,0.3039253699268878,4.0,2.0,1.0,6.0
0.0,1.0,3.0,-0.9994186902388652,1.0,0.0,5.0,6.0
0.0,3.0,6.0,-1.061482693103901,3.0,1.0,4.0,6.0
0.0,18.0,6.0,-1.0304506916713831,9.0,0.0,2.0,6.0
1.0,27.0,6.0,0.5728693823420432,6.0,2.0,1.0,6.0
2.0,6.0,3.0,0.4694293775669834,3.0,2.0,1.0,6.0
0.0,15.0,6.0,-1.0304506916713831,2.0,3.0,0.0,6.0
2.0,6.0,6.0,0.8107813933246806,1.0,3.0,0.0,6.0
2.0,27.0,5.0,0.5108053794770073,4.0,2.0,1.0,6.0
2.0,18.0,5.0,0.23151736658434596,1.0,3.0,0.0,6.0
1.0,24.0,6.0,-0.3891226620660126,6.0,2.0,1.0,6.0
1.0,24.0,5.0,0.4901173785219954,4.0,3.0,0.0,4.0
1.0,27.0,3.0,-0.6890986759136859,3.0,2.0,1.0,6.0
1.0,9.0,3.0,-0.037426645830809416,1.0,2.0,1.0,6.0
0.0,1.0,4.0,-0.9580426883288413,9.0,2.0,1.0,6.0
0.0,12.0,5.0,-1.0097626907163713,1.0,0.0,2.0,6.0
1.0,9.0,4.0,-0.7821946802112397,3.0,3.0,0.0,6.0
0.0,21.0,4.0,-0.9890746897613591,3.0,0.0,2.0,6.0
1.0,6.0,6.0,1.8555254415527842,4.0,3.0,0.0,6.0
2.0,21.0,3.0,1.1521334090823778,1.0,2.0,1.0,6.0
1.0,12.0,6.0,0.07635735942175632,4.0,3.0,0.0,4.0
1.0,21.0,3.0,-0.35809066063349465,7.0,2.0,1.0,6.0
1.0,27.0,6.0,0.07635735942175632,6.0,2.0,1.0,6.0
0.0,18.0,3.0,-1.061482693103901,8.0,1.0,4.0,6.0
1.0,9.0,6.0,0.645277385684585,1.0,3.0,0.0,6.0
0.0,15.0,3.0,-0.9683866888063473,1.0,2.0,1.0,6.0
1.0,21.0,5.0,0.09704536037676827,9.0,3.0,0.0,6.0
2.0,1.0,5.0,2.4554774692481307,1.0,3.0,0.0,6.0
0.0,21.0,6.0,-0.9994186902388652,9.0,0.0,2.0,6.0
1.0,1.0,4.0,2.0417174501478916,4.0,3.0,0.0,4.0
2.0,21.0,5.0,1.524517426272593,1.0,3.0,0.0,6.0
1.0,12.0,6.0,0.10738936085427425,4.0,3.0,0.0,6.0
0.0,27.0,5.0,-1.061482693103901,8.0,3.0,0.0,6.0
2.0,6.0,6.0,0.5314933804320192,4.0,2.0,1.0,4.0
1.0,12.0,5.0,-0.14086665060586917,4.0,3.0,0.0,6.0
2.0,15.0,6.0,0.32461337088189973,4.0,2.0,1.0,4.0
1.0,9.0,5.0,-0.5649706701836142,3.0,2.0,1.0,6.0
1.0,6.0,3.0,0.645277385684585,1.0,2.0,1.0,6.0
2.0,24.0,5.0,1.131445408127366,1.0,3.0,0.0,6.0
1.0,9.0,6.0,0.5521813813870312,6.0,2.0,1.0,6.0
2.0,21.0,5.0,1.91758944441782,1.0,2.0,1.0,6.0
0.0,9.0,5.0,-1.0304506916713831,8.0,3.0,0.0,6.0
2.0,21.0,3.0,2.6830454797532624,4.0,2.0,1.0,4.0
1.0,6.0,3.0,0.11773336133178022,3.0,2.0,1.0,6.0
0.0,6.0,6.0,-1.0304506916713831,9.0,0.0,2.0,6.0
1.0,1.0,3.0,1.3900454200650152,4.0,0.0,5.0,6.0
1.0,9.0,5.0,1.7520854367777243,4.0,3.0,0.0,4.0
2.0,9.0,5.0,0.0,1.0,2.0,1.0,6.0
1.0,6.0,5.0,0.5625253818645372,1.0,3.0,0.0,6.0
0.0,9.0,6.0,-0.9994186902388652,8.0,0.0,2.0,6.0
1.0,21.0,3.0,0.15910936324180414,6.0,2.0,1.0,6.0
0.0,9.0,3.0,-1.061482693103901,3.0,1.0,4.0,6.0
1.0,15.0,6.0,-0.4408426644535425,6.0,2.0,1.0,6.0
1.0,6.0,3.0,0.03498135751173242,4.0,0.0,5.0,6.0
1.0,6.0,3.0,0.13842136228679217,6.0,2.0,1.0,4.0
0.0,6.0,4.0,-0.9994186902388652,1.0,0.0,2.0,6.0
0.0,24.0,4.0,-0.9580426883288413,9.0,2.0,1.0,6.0
0.0,1.0,3.0,-0.9890746897613591,2.0,0.0,5.0,6.0
1.0,27.0,5.0,-0.2649946563359409,6.0,2.0,1.0,6.0
1.0,15.0,5.0,0.9762854009647762,1.0,2.0,1.0,6.0
1.0,12.0,5.0,2.0210294491928797,4.0,3.0,0.0,4.0
2.0,21.0,5.0,1.503829425317581,1.0,2.0,1.0,6.0
0.0,18.0,5.0,-0.9890746897613591,3.0,0.0,2.0,6.0
1.0,9.0,5.0,1.7417414363002184,4.0,3.0,0.0,4.0
1.0,15.0,5.0,-0.6373786735261561,3.0,2.0,1.0,6.0
0.0,1.0,3.0,-1.1649226978789609,3.0,4.0,3.0,6.0
1.0,27.0,5.0,0.645277385684585,1.0,2.0,1.0,6.0
1.0,12.0,6.0,0.45908537708947744,1.0,2.0,1.0,6.0
0.0,27.0,6.0,-1.1649226978789609,4.0,4.0,3.0,4.0
2.0,9.0,4.0,0.32461337088189973,4.0,2.0,1.0,6.0
1.0,24.0,3.0,-0.7304746778237098,4.0,0.0,5.0,4.0
2.0,6.0,3.0,1.4727974238850632,4.0,2.0,1.0,4.0
0.0,27.0,4.0,-1.051138692626395,8.0,3.0,0.0,5.0
2.0,18.0,5.0,0.4383973761344655,1.0,2.0,1.0,6.0
0.0,21.0,4.0,-1.040794692148889,8.0,3.0,0.0,5.0
1.0,21.0,3.0,1.7003654343901946,4.0,2.0,1.0,6.0
1.0,18.0,5.0,-0.047770646308315394,6.0,2.0,1.0,6.0
1.0,24.0,5.0,0.624589384729573,0.0,3.0,0.0,6.0
1.0,27.0,6.0,0.3659893727919237,6.0,2.0,1.0,4.0
0.0,12.0,6.0,-0.9580426883288413,9.0,2.0,1.0,6.0
2.0,12.0,6.0,-0.31671465872347077,0.0,3.0,0.0,6.0
1.0,1.0,6.0,-0.5753146706611202,6.0,2.0,1.0,6.0
0.0,27.0,4.0,-1.040794692148889,0.0,3.0,0.0,6.0
0.0,18.0,5.0,-0.9890746897613591,8.0,0.0,2.0,5.0
1.0,21.0,3.0,-0.5339386687510963,7.0,2.0,1.0,6.0
0.0,21.0,5.0,-1.1649226978789609,3.0,4.0,3.0,6.0
1.0,24.0,5.0,0.39702137422444156,4.0,3.0,0.0,4.0
0.0,1.0,4.0,-0.9787306892838532,4.0,0.0,2.0,4.0
2.0,12.0,6.0,1.503829425317581,1.0,2.0,1.0,6.0
0.0,18.0,4.0,-0.9787306892838532,1.0,2.0,1.0,6.0
0.0,6.0,5.0,-0.9890746897613591,4.0,0.0,2.0,4.0
1.0,21.0,3.0,-0.1718986520383871,3.0,2.0,1.0,6.0
0.0,24.0,5.0,-1.1752666983564668,1.0,4.0,3.0,6.0
1.0,12.0,5.0,0.3039253699268878,4.0,3.0,0.0,6.0
2.0,3.0,3.0,0.0,1.0,0.0,5.0,6.0
1.0,18.0,5.0,0.5314933804320192,6.0,2.0,1.0,6.0
2.0,18.0,5.0,-0.4718746658860604,4.0,2.0,1.0,6.0
0.0,18.0,3.0,-1.0304506916713831,1.0,3.0,0.0,6.0
1.0,27.0,3.0,0.14876536276429816,6.0,2.0,1.0,6.0
0.0,24.0,3.0,-1.071826693581407,9.0,1.0,4.0,6.0
1.0,21.0,5.0,0.9349093990547523,4.0,2.0,1.0,4.0
0.0,21.0,5.0,-1.0097626907163713,9.0,0.0,2.0,6.0
1.0,27.0,6.0,-0.3374026596784827,6.0,2.0,1.0,4.0
0.0,1.0,4.0,-0.9994186902388652,8.0,0.0,2.0,6.0
1.0,12.0,3.0,0.5521813813870312,4.0,0.0,5.0,6.0
1.0,24.0,5.0,-0.6684106749586739,4.0,3.0,0.0,4.0
2.0,15.0,6.0,0.9142213980997403,4.0,2.0,1.0,6.0
1.0,9.0,6.0,0.15910936324180414,4.0,3.0,0.0,4.0
1.0,18.0,5.0,0.5728693823420432,6.0,2.0,1.0,6.0
0.0,15.0,6.0,-1.0097626907163713,0.0,0.0,2.0,6.0
1.0,1.0,3.0,-0.5442826692286022,4.0,0.0,5.0,2.0
1.0,1.0,6.0,1.2452294133799315,1.0,2.0,1.0,6.0
1.0,24.0,3.0,0.6659653866395969,4.0,3.0,0.0,6.0
2.0,12.0,6.0,1.493485424840075,4.0,2.0,1.0,4.0
1.0,18.0,5.0,-0.2753386568134469,6.0,2.0,1.0,6.0
0.0,15.0,4.0,-1.0097626907163713,9.0,0.0,2.0,6.0
1.0,15.0,5.0,-0.35809066063349465,6.0,2.0,1.0,6.0
1.0,9.0,5.0,0.8521573952347045,9.0,3.0,0.0,6.0
2.0,1.0,4.0,1.131445408127366,1.0,3.0,0.0,6.0
2.0,27.0,5.0,-0.4408426644535425,4.0,2.0,1.0,4.0
1.0,3.0,3.0,-0.5235946682735902,3.0,2.0,1.0,6.0
1.0,21.0,3.0,0.11773336133178022,3.0,2.0,1.0,6.0
1.0,9.0,5.0,0.44874137661197144,4.0,3.0,0.0,6.0
2.0,12.0,5.0,2.434789468293119,1.0,3.0,0.0,6.0
2.0,27.0,5.0,0.9762854009647762,4.0,2.0,1.0,4.0
1.0,15.0,6.0,-0.2856826572909528,3.0,2.0,1.0,6.0
0.0,9.0,5.0,-1.0201066911938772,9.0,0.0,2.0,6.0
0.0,15.0,4.0,-1.0304506916713831,1.0,3.0,0.0,6.0
1.0,1.0,5.0,1.1624774095598838,4.0,3.0,0.0,6.0
0.0,21.0,6.0,-0.9994186902388652,3.0,0.0,2.0,6.0
1.0,3.0,6.0,-0.7408186783012157,3.0,2.0,1.0,6.0
0.0,9.0,5.0,-0.9994186902388652,0.0,0.0,2.0,6.0
1.0,1.0,5.0,1.6279574310476528,1.0,3.0,0.0,6.0
0.0,15.0,6.0,-0.9787306892838532,4.0,0.0,2.0,4.0
2.0,15.0,6.0,0.7073413885496208,4.0,2.0,1.0,6.0
1.0,3.0,6.0,-0.4511866649310485,6.0,2.0,1.0,6.0
1.0,1.0,6.0,1.7210534353452065,4.0,2.0,1.0,6.0
1.0,1.0,6.0,1.4107334210200273,1.0,2.0,1.0,6.0
2.0,27.0,5.0,1.6900214339126887,1.0,2.0,1.0,6.0
1.0,27.0,5.0,-0.07880264774083331,6.0,2.0,1.0,6.0
1.0,15.0,5.0,0.3039253699268878,4.0,3.0,0.0,4.0
1.0,21.0,5.0,-0.07880264774083331,1.0,2.0,1.0,6.0
0.0,15.0,6.0,-0.9890746897613591,4.0,0.0,2.0,4.0
2.0,15.0,6.0,1.7313974358227124,4.0,2.0,1.0,6.0
2.0,9.0,5.0,-0.19258665299339905,4.0,2.0,1.0,4.0
1.0,21.0,3.0,-0.5649706701836142,6.0,2.0,1.0,6.0
1.0,9.0,5.0,0.45908537708947744,4.0,3.0,0.0,4.0
1.0,6.0,3.0,1.6589894324801706,4.0,0.0,5.0,6.0
1.0,12.0,3.0,0.4280533756569595,4.0,0.0,5.0,4.0
1.0,24.0,4.0,-0.7511626787787218,3.0,3.0,0.0,6.0
1.0,18.0,3.0,-0.6994426763911918,4.0,0.0,5.0,6.0
1.0,9.0,3.0,0.8211253938021866,4.0,2.0,1.0,4.0
1.0,1.0,6.0,-0.3891226620660126,6.0,2.0,1.0,6.0
1.0,15.0,5.0,-0.5235946682735902,4.0,3.0,0.0,4.0
1.0,6.0,6.0,0.5625253818645372,4.0,2.0,1.0,4.0
2.0,27.0,6.0,-0.19258665299339905,4.0,2.0,1.0,6.0
0.0,24.0,4.0,-1.0201066911938772,9.0,0.0,2.0,6.0
0.0,9.0,3.0,-1.0201066911938772,3.0,3.0,0.0,6.0
1.0,15.0,5.0,1.6279574310476528,9.0,3.0,0.0,6.0
1.0,9.0,5.0,0.5314933804320192,4.0,3.0,0.0,4.0
1.0,9.0,6.0,-0.8442586830762755,1.0,3.0,0.0,6.0
0.0,9.0,5.0,-1.1856106988339727,1.0,4.0,3.0,6.0
1.0,15.0,6.0,0.7280293895046328,4.0,2.0,1.0,4.0
0.0,24.0,5.0,-1.061482693103901,3.0,1.0,4.0,6.0
1.0,27.0,5.0,0.014293356556720465,4.0,2.0,1.0,6.0
1.0,1.0,4.0,-0.8442586830762755,1.0,3.0,0.0,6.0
0.0,9.0,6.0,-1.071826693581407,8.0,1.0,4.0,6.0
0.0,24.0,4.0,-0.9994186902388652,1.0,0.0,2.0,6.0
1.0,27.0,5.0,-0.6684106749586739,4.0,2.0,1.0,4.0
1.0,18.0,5.0,0.23151736658434596,1.0,2.0,1.0,6.0
1.0,6.0,3.0,-0.24430665538092894,6.0,2.0,1.0,6.0
0.0,18.0,6.0,-0.9683866888063473,1.0,2.0,1.0,6.0
0.0,21.0,6.0,-0.9787306892838532,3.0,0.0,2.0,6.0
2.0,1.0,6.0,-0.31671465872347077,1.0,2.0,1.0,6.0
1.0,18.0,5.0,1.6279574310476528,1.0,3.0,0.0,6.0
2.0,12.0,6.0,1.9589654463278439,1.0,2.0,1.0,6.0
0.0,21.0,3.0,-1.0304506916713831,1.0,3.0,0.0,6.0
2.0,9.0,5.0,2.2279094587429995,1.0,2.0,1.0,6.0
2.0,27.0,3.0,1.7003654343901946,4.0,2.0,1.0,4.0
1.0,6.0,3.0,-0.3477466601559887,6.0,2.0,1.0,6.0
0.0,6.0,3.0,-1.040794692148889,8.0,3.0,0.0,6.0
0.0,12.0,6.0,-1.154578697401455,3.0,4.0,3.0,6.0
1.0,3.0,3.0,0.2935813694493818,1.0,2.0,1.0,6.0
0.0,9.0,3.0,-0.9890746897613591,9.0,0.0,5.0,6.0
0.0,1.0,6.0,-0.9994186902388652,0.0,0.0,2.0,6.0
1.0,1.0,5.0,2.0417174501478916,9.0,3.0,0.0,6.0
1.0,9.0,5.0,0.07635735942175632,4.0,3.0,0.0,6.0
1.0,1.0,6.0,-0.016738644875797463,6.0,2.0,1.0,6.0
1.0,9.0,5.0,-0.6373786735261561,4.0,3.0,0.0,6.0
1.0,18.0,5.0,-0.047770646308315394,6.0,2.0,1.0,6.0
2.0,18.0,5.0,-0.31671465872347077,1.0,2.0,1.0,6.0
1.0,1.0,3.0,2.000341448237868,1.0,0.0,5.0,6.0
0.0,18.0,6.0,-0.9890746897613591,8.0,0.0,2.0,6.0
1.0,6.0,6.0,0.7487173904596448,4.0,2.0,1.0,6.0
1.0,9.0,5.0,0.7383733899821388,1.0,2.0,1.0,6.0
1.0,18.0,5.0,0.5004613789995014,3.0,2.0,1.0,6.0
1.0,15.0,6.0,1.0176614028748001,4.0,2.0,1.0,4.0
0.0,18.0,3.0,-0.9994186902388652,1.0,0.0,5.0,6.0
1.0,21.0,3.0,0.04532535798923839,1.0,2.0,1.0,6.0
0.0,21.0,5.0,-1.1649226978789609,4.0,4.0,3.0,4.0
1.0,6.0,6.0,0.3866773737469356,6.0,2.0,1.0,6.0
1.0,1.0,6.0,0.7487173904596448,4.0,2.0,1.0,4.0
1.0,24.0,6.0,-0.6684106749586739,0.0,2.0,1.0,6.0
2.0,1.0,4.0,1.524517426272593,1.0,3.0,0.0,6.0
1.0,15.0,5.0,-0.647722674003662,0.0,2.0,1.0,6.0
1.0,21.0,5.0,-0.1615546515608811,4.0,3.0,0.0,6.0
1.0,12.0,6.0,-0.06845864726332734,4.0,2.0,1.0,6.0
0.0,15.0,3.0,-0.9890746897613591,2.0,0.0,5.0,6.0
1.0,24.0,3.0,0.14876536276429816,4.0,3.0,0.0,4.0
1.0,27.0,3.0,-0.4408426644535425,6.0,2.0,1.0,6.0
0.0,18.0,5.0,-1.0304506916713831,1.0,3.0,0.0,6.0
1.0,21.0,5.0,1.3900454200650152,4.0,2.0,1.0,4.0
0.0,3.0,6.0,-0.9994186902388652,1.0,2.0,1.0,6.0
1.0,6.0,6.0,0.5314933804320192,4.0,3.0,0.0,6.0
0.0,27.0,6.0,-0.9994186902388652,0.0,0.0,2.0,6.0
0.0,1.0,4.0,-1.1856106988339727,1.0,4.0,3.0,6.0
0.0,3.0,5.0,-1.0304506916713831,1.0,3.0,0.0,6.0
0.0,24.0,5.0,-1.071826693581407,8.0,1.0,4.0,5.0
0.0,21.0,6.0,-1.040794692148889,3.0,3.0,0.0,6.0
1.0,15.0,6.0,0.3763333732694296,3.0,2.0,1.0,6.0
0.0,18.0,6.0,-0.9994186902388652,1.0,0.0,2.0,6.0
0.0,3.0,6.0,-1.0097626907163713,9.0,0.0,2.0,6.0
1.0,6.0,3.0,-0.7718506797337337,4.0,0.0,5.0,6.0
1.0,24.0,6.0,-0.2753386568134469,6.0,2.0,1.0,4.0
0.0,18.0,5.0,-1.051138692626395,8.0,3.0,0.0,5.0
1.0,12.0,6.0,0.624589384729573,0.0,3.0,0.0,6.0
