Total_Stops,Day_of_Journey,Month_of_Journey,Flight_Duration,Airline,Source,Destination,Additional_Info
1.0,18.0,5.0,1100.0,4.0,2.0,1.0,5.0
0.0,18.0,3.0,165.0,1.0,0.0,5.0,7.0
0.0,18.0,5.0,140.0,8.0,1.0,4.0,7.0
0.0,18.0,6.0,90.0,4.0,4.0,3.0,7.0
2.0,9.0,3.0,1420.0,1.0,2.0,1.0,7.0
0.0,21.0,4.0,165.0,4.0,0.0,2.0,5.0
2.0,9.0,5.0,525.0,1.0,3.0,0.0,7.0
1.0,1.0,5.0,475.0,4.0,3.0,0.0,7.0
1.0,1.0,3.0,395.0,6.0,2.0,1.0,7.0
1.0,9.0,3.0,1415.0,4.0,2.0,1.0,5.0
1.0,27.0,6.0,1270.0,4.0,2.0,1.0,5.0
0.0,21.0,6.0,170.0,3.0,0.0,2.0,7.0
1.0,18.0,5.0,875.0,1.0,2.0,1.0,7.0
2.0,9.0,6.0,652.9733388877318,1.0,2.0,1.0,7.0
1.0,3.0,3.0,375.0,6.0,2.0,1.0,7.0
1.0,12.0,6.0,845.0,3.0,2.0,1.0,7.0
1.0,21.0,5.0,450.0,4.0,2.0,1.0,5.0
1.0,21.0,5.0,1005.0,4.0,2.0,1.0,7.0
1.0,12.0,6.0,460.0,6.0,2.0,1.0,7.0
2.0,1.0,3.0,1705.0,1.0,0.0,5.0,7.0
1.0,21.0,3.0,300.0,3.0,0.0,5.0,7.0
2.0,21.0,5.0,535.0,4.0,2.0,1.0,7.0
1.0,6.0,6.0,1400.0,4.0,3.0,0.0,5.0
1.0,3.0,3.0,855.0,1.0,0.0,5.0,7.0
1.0,1.0,4.0,290.0,3.0,3.0,0.0,7.0
0.0,1.0,4.0,165.0,1.0,0.0,2.0,7.0
2.0,9.0,6.0,1375.0,4.0,2.0,1.0,7.0
1.0,6.0,6.0,345.0,3.0,2.0,1.0,7.0
2.0,21.0,5.0,1775.0,4.0,2.0,1.0,7.0
0.0,6.0,3.0,155.0,1.0,3.0,0.0,7.0
0.0,18.0,5.0,170.0,3.0,0.0,2.0,7.0
1.0,21.0,3.0,1035.0,4.0,0.0,5.0,5.0
0.0,12.0,4.0,155.0,3.0,3.0,0.0,7.0
1.0,27.0,3.0,510.0,6.0,2.0,1.0,7.0
1.0,27.0,5.0,600.0,6.0,2.0,1.0,7.0
2.0,27.0,3.0,495.0,6.0,2.0,1.0,7.0
1.0,27.0,3.0,370.0,3.0,2.0,1.0,7.0
1.0,18.0,5.0,780.0,6.0,2.0,1.0,7.0
0.0,24.0,6.0,195.0,4.0,2.0,1.0,5.0
2.0,12.0,5.0,1165.0,1.0,3.0,0.0,7.0
1.0,21.0,5.0,480.0,6.0,2.0,1.0,7.0
0.0,21.0,4.0,150.0,8.0,3.0,0.0,7.0
1.0,9.0,6.0,380.0,3.0,2.0,1.0,7.0
0.0,15.0,6.0,135.0,8.0,1.0,4.0,6.0
0.0,6.0,6.0,145.0,3.0,1.0,4.0,7.0
2.0,15.0,5.0,1195.0,1.0,3.0,0.0,7.0
1.0,3.0,3.0,270.0,2.0,0.0,5.0,7.0
1.0,12.0,5.0,750.0,4.0,3.0,0.0,7.0
1.0,6.0,6.0,465.0,6.0,2.0,1.0,7.0
0.0,3.0,5.0,155.0,3.0,3.0,0.0,7.0
1.0,6.0,6.0,1535.0,1.0,2.0,1.0,7.0
1.0,3.0,4.0,370.0,2.0,2.0,1.0,7.0
0.0,18.0,4.0,150.0,1.0,3.0,0.0,7.0
2.0,9.0,5.0,560.0,4.0,2.0,1.0,7.0
2.0,9.0,5.0,1125.0,4.0,2.0,1.0,5.0
1.0,15.0,6.0,315.0,3.0,2.0,1.0,7.0
1.0,27.0,6.0,465.0,6.0,2.0,1.0,5.0
1.0,12.0,6.0,870.0,4.0,3.0,0.0,7.0
0.0,27.0,3.0,135.0,8.0,1.0,4.0,6.0
2.0,9.0,6.0,1195.0,1.0,3.0,0.0,7.0
1.0,6.0,4.0,325.0,3.0,2.0,1.0,7.0
1.0,15.0,6.0,1010.0,1.0,2.0,1.0,7.0
0.0,6.0,5.0,170.0,1.0,0.0,2.0,7.0
1.0,3.0,3.0,275.0,3.0,2.0,1.0,7.0
1.0,9.0,3.0,745.0,4.0,0.0,5.0,5.0
1.0,18.0,5.0,570.0,4.0,3.0,0.0,7.0
0.0,6.0,5.0,155.0,3.0,3.0,0.0,7.0
0.0,6.0,5.0,175.0,4.0,0.0,2.0,5.0
0.0,18.0,3.0,85.0,3.0,4.0,3.0,7.0
0.0,24.0,5.0,165.0,0.0,0.0,2.0,7.0
0.0,15.0,4.0,170.0,1.0,0.0,2.0,7.0
1.0,27.0,5.0,305.0,3.0,2.0,1.0,7.0
1.0,18.0,3.0,615.0,4.0,0.0,5.0,7.0
1.0,1.0,6.0,510.0,6.0,2.0,1.0,7.0
0.0,24.0,5.0,150.0,3.0,3.0,0.0,7.0
1.0,1.0,3.0,295.0,3.0,0.0,5.0,7.0
1.0,21.0,3.0,505.0,3.0,2.0,1.0,7.0
1.0,21.0,5.0,275.0,3.0,2.0,1.0,7.0
0.0,1.0,5.0,185.0,4.0,0.0,2.0,5.0
1.0,6.0,3.0,625.0,4.0,0.0,5.0,7.0
0.0,18.0,3.0,75.0,1.0,4.0,3.0,7.0
2.0,12.0,3.0,795.0,1.0,4.0,3.0,7.0
1.0,9.0,3.0,355.0,3.0,2.0,1.0,7.0
0.0,15.0,5.0,175.0,4.0,0.0,2.0,5.0
0.0,24.0,6.0,165.0,1.0,0.0,2.0,7.0
0.0,9.0,4.0,175.0,4.0,0.0,2.0,5.0
0.0,18.0,5.0,150.0,8.0,3.0,0.0,6.0
2.0,6.0,3.0,1590.0,4.0,4.0,3.0,7.0
1.0,24.0,5.0,1555.0,10.0,3.0,0.0,7.0
0.0,1.0,4.0,80.0,1.0,4.0,3.0,7.0
0.0,15.0,4.0,160.0,8.0,0.0,2.0,6.0
0.0,1.0,5.0,95.0,3.0,4.0,3.0,7.0
0.0,24.0,3.0,140.0,8.0,3.0,0.0,7.0
0.0,9.0,6.0,160.0,3.0,3.0,0.0,7.0
1.0,6.0,6.0,275.0,3.0,2.0,1.0,7.0
0.0,9.0,6.0,185.0,4.0,0.0,2.0,5.0
1.0,6.0,6.0,910.0,4.0,3.0,0.0,7.0
0.0,9.0,6.0,175.0,8.0,0.0,2.0,6.0
1.0,9.0,3.0,545.0,6.0,2.0,1.0,7.0
1.0,27.0,3.0,925.0,4.0,2.0,1.0,5.0
1.0,6.0,3.0,280.0,4.0,0.0,5.0,7.0
1.0,6.0,3.0,575.0,3.0,2.0,1.0,7.0
1.0,12.0,6.0,275.0,3.0,2.0,1.0,7.0
2.0,3.0,6.0,1855.0,1.0,2.0,1.0,7.0
0.0,15.0,4.0,175.0,3.0,0.0,2.0,7.0
2.0,9.0,3.0,652.9733388877318,1.0,2.0,1.0,7.0
2.0,24.0,6.0,1560.0,1.0,2.0,1.0,7.0
1.0,21.0,5.0,1210.0,4.0,2.0,1.0,7.0
1.0,6.0,5.0,1520.0,4.0,3.0,0.0,7.0
1.0,12.0,6.0,665.0,3.0,2.0,1.0,7.0
1.0,12.0,5.0,1430.0,4.0,3.0,0.0,7.0
1.0,24.0,6.0,600.0,6.0,2.0,1.0,7.0
0.0,15.0,5.0,155.0,3.0,3.0,0.0,7.0
1.0,1.0,4.0,1235.0,4.0,2.0,1.0,5.0
1.0,21.0,3.0,890.0,3.0,2.0,1.0,7.0
0.0,21.0,3.0,140.0,3.0,1.0,4.0,7.0
1.0,3.0,6.0,590.0,0.0,2.0,1.0,7.0
1.0,15.0,3.0,450.0,4.0,0.0,5.0,5.0
1.0,6.0,3.0,1365.0,4.0,0.0,5.0,7.0
0.0,3.0,6.0,170.0,3.0,0.0,2.0,7.0
1.0,9.0,5.0,1210.0,4.0,2.0,1.0,5.0
0.0,9.0,3.0,170.0,0.0,0.0,5.0,7.0
1.0,18.0,5.0,1375.0,4.0,3.0,0.0,7.0
1.0,9.0,3.0,1525.0,4.0,2.0,1.0,7.0
1.0,24.0,6.0,305.0,3.0,2.0,1.0,7.0
0.0,21.0,6.0,165.0,4.0,0.0,2.0,7.0
1.0,1.0,4.0,720.0,0.0,3.0,0.0,7.0
1.0,9.0,6.0,665.0,4.0,3.0,0.0,7.0
1.0,1.0,3.0,1310.0,4.0,0.0,5.0,7.0
1.0,3.0,6.0,540.0,6.0,2.0,1.0,7.0
1.0,12.0,3.0,810.0,4.0,0.0,5.0,7.0
1.0,24.0,5.0,505.0,4.0,3.0,0.0,7.0
1.0,6.0,3.0,510.0,6.0,2.0,1.0,7.0
1.0,12.0,6.0,600.0,6.0,2.0,1.0,7.0
0.0,18.0,5.0,140.0,3.0,1.0,4.0,7.0
0.0,1.0,6.0,90.0,3.0,4.0,3.0,7.0
0.0,21.0,5.0,185.0,4.0,0.0,2.0,7.0
1.0,27.0,5.0,1425.0,4.0,2.0,1.0,7.0
0.0,27.0,3.0,90.0,3.0,4.0,3.0,7.0
1.0,18.0,3.0,365.0,4.0,0.0,5.0,7.0
2.0,15.0,6.0,560.0,4.0,2.0,1.0,5.0
1.0,27.0,5.0,1210.0,4.0,2.0,1.0,5.0
2.0,1.0,5.0,1185.0,1.0,3.0,0.0,7.0
1.0,27.0,5.0,835.0,3.0,2.0,1.0,7.0
0.0,21.0,5.0,135.0,8.0,1.0,4.0,7.0
2.0,6.0,6.0,440.0,4.0,2.0,1.0,7.0
0.0,15.0,3.0,190.0,10.0,2.0,1.0,7.0
0.0,9.0,6.0,195.0,3.0,2.0,1.0,7.0
0.0,18.0,5.0,170.0,1.0,0.0,2.0,7.0
1.0,24.0,5.0,435.0,4.0,3.0,0.0,5.0
0.0,9.0,5.0,175.0,4.0,0.0,2.0,7.0
1.0,12.0,6.0,455.0,3.0,2.0,1.0,7.0
0.0,27.0,4.0,175.0,4.0,0.0,2.0,5.0
2.0,12.0,6.0,1700.0,1.0,3.0,0.0,7.0
1.0,21.0,5.0,520.0,4.0,2.0,1.0,7.0
1.0,27.0,3.0,545.0,6.0,2.0,1.0,7.0
2.0,1.0,4.0,920.0,1.0,3.0,0.0,7.0
2.0,27.0,3.0,652.9733388877318,1.0,2.0,1.0,7.0
0.0,1.0,3.0,175.0,2.0,0.0,5.0,7.0
1.0,15.0,5.0,705.0,1.0,2.0,1.0,7.0
0.0,18.0,6.0,170.0,0.0,0.0,2.0,7.0
1.0,9.0,5.0,910.0,6.0,2.0,1.0,7.0
1.0,18.0,5.0,615.0,6.0,2.0,1.0,7.0
2.0,6.0,6.0,1000.0,4.0,2.0,1.0,5.0
0.0,12.0,5.0,140.0,3.0,1.0,4.0,7.0
0.0,9.0,6.0,165.0,3.0,0.0,2.0,7.0
1.0,12.0,6.0,545.0,6.0,2.0,1.0,7.0
0.0,1.0,4.0,140.0,8.0,3.0,0.0,7.0
2.0,9.0,5.0,1430.0,4.0,2.0,1.0,7.0
1.0,9.0,6.0,480.0,3.0,2.0,1.0,7.0
2.0,6.0,3.0,1995.0,4.0,2.0,1.0,5.0
1.0,9.0,3.0,885.0,4.0,0.0,5.0,5.0
1.0,9.0,3.0,1640.0,1.0,2.0,1.0,7.0
0.0,27.0,5.0,145.0,8.0,3.0,0.0,7.0
0.0,27.0,3.0,90.0,4.0,4.0,3.0,5.0
1.0,3.0,3.0,425.0,3.0,2.0,1.0,7.0
0.0,18.0,5.0,90.0,4.0,4.0,3.0,5.0
1.0,9.0,5.0,290.0,3.0,2.0,1.0,7.0
1.0,9.0,5.0,395.0,4.0,3.0,0.0,5.0
1.0,21.0,5.0,615.0,1.0,2.0,1.0,7.0
1.0,27.0,6.0,690.0,6.0,2.0,1.0,7.0
2.0,9.0,5.0,1275.0,1.0,2.0,1.0,7.0
1.0,6.0,3.0,975.0,3.0,2.0,1.0,7.0
1.0,9.0,3.0,1550.0,4.0,0.0,5.0,5.0
1.0,27.0,3.0,1470.0,4.0,2.0,1.0,5.0
0.0,24.0,5.0,140.0,3.0,1.0,4.0,7.0
1.0,12.0,6.0,910.0,4.0,3.0,0.0,5.0
1.0,12.0,6.0,845.0,6.0,2.0,1.0,7.0
1.0,27.0,3.0,755.0,3.0,2.0,1.0,7.0
1.0,12.0,6.0,620.0,4.0,2.0,1.0,7.0
1.0,6.0,6.0,800.0,4.0,3.0,0.0,7.0
0.0,24.0,4.0,165.0,3.0,0.0,2.0,7.0
0.0,9.0,6.0,180.0,4.0,0.0,2.0,5.0
2.0,1.0,6.0,1300.0,4.0,2.0,1.0,5.0
0.0,27.0,3.0,160.0,3.0,3.0,0.0,7.0
0.0,24.0,3.0,170.0,8.0,0.0,5.0,6.0
2.0,21.0,3.0,550.0,4.0,2.0,1.0,7.0
1.0,6.0,3.0,505.0,3.0,2.0,1.0,7.0
2.0,18.0,3.0,1705.0,1.0,0.0,5.0,7.0
1.0,6.0,6.0,490.0,3.0,2.0,1.0,7.0
1.0,12.0,6.0,750.0,3.0,2.0,1.0,7.0
0.0,15.0,5.0,170.0,3.0,0.0,2.0,7.0
0.0,6.0,6.0,90.0,4.0,4.0,3.0,7.0
2.0,9.0,5.0,810.0,4.0,2.0,1.0,7.0
0.0,9.0,5.0,140.0,8.0,1.0,4.0,7.0
1.0,6.0,5.0,700.0,10.0,3.0,0.0,7.0
1.0,1.0,5.0,395.0,4.0,3.0,0.0,7.0
0.0,9.0,5.0,170.0,8.0,0.0,2.0,7.0
1.0,1.0,4.0,315.0,8.0,3.0,0.0,7.0
0.0,18.0,5.0,135.0,8.0,1.0,4.0,7.0
1.0,21.0,5.0,660.0,4.0,2.0,1.0,5.0
2.0,27.0,3.0,652.9733388877318,4.0,2.0,1.0,5.0
1.0,6.0,6.0,1270.0,4.0,2.0,1.0,5.0
0.0,24.0,6.0,165.0,3.0,0.0,2.0,7.0
1.0,3.0,6.0,385.0,6.0,2.0,1.0,7.0
1.0,18.0,5.0,910.0,6.0,2.0,1.0,7.0
1.0,3.0,6.0,465.0,6.0,2.0,1.0,7.0
1.0,1.0,5.0,295.0,3.0,3.0,0.0,7.0
1.0,1.0,4.0,315.0,8.0,2.0,1.0,7.0
0.0,21.0,3.0,190.0,10.0,2.0,1.0,7.0
1.0,12.0,3.0,1355.0,4.0,0.0,5.0,5.0
2.0,15.0,3.0,1815.0,1.0,0.0,5.0,7.0
1.0,15.0,4.0,315.0,3.0,3.0,0.0,7.0
0.0,27.0,6.0,155.0,2.0,3.0,0.0,7.0
2.0,24.0,6.0,1300.0,4.0,2.0,1.0,7.0
2.0,12.0,6.0,1705.0,4.0,2.0,1.0,7.0
1.0,27.0,6.0,765.0,1.0,2.0,1.0,7.0
0.0,12.0,5.0,90.0,3.0,4.0,3.0,7.0
1.0,18.0,5.0,870.0,0.0,2.0,1.0,7.0
0.0,24.0,5.0,155.0,0.0,3.0,0.0,7.0
2.0,3.0,4.0,1555.0,1.0,3.0,0.0,7.0
0.0,21.0,3.0,155.0,8.0,1.0,4.0,6.0
1.0,27.0,3.0,555.0,1.0,2.0,1.0,7.0
1.0,6.0,6.0,215.0,0.0,3.0,0.0,7.0
1.0,9.0,5.0,550.0,4.0,2.0,1.0,5.0
1.0,15.0,6.0,440.0,6.0,2.0,1.0,7.0
2.0,9.0,5.0,865.0,1.0,2.0,1.0,7.0
1.0,12.0,3.0,750.0,4.0,0.0,5.0,5.0
1.0,18.0,5.0,1625.0,10.0,3.0,0.0,7.0
0.0,24.0,6.0,90.0,8.0,4.0,3.0,6.0
1.0,3.0,6.0,810.0,3.0,2.0,1.0,7.0
1.0,9.0,6.0,800.0,4.0,3.0,0.0,5.0
1.0,9.0,5.0,775.0,4.0,3.0,0.0,5.0
1.0,6.0,6.0,1425.0,4.0,2.0,1.0,7.0
1.0,12.0,6.0,1660.0,4.0,3.0,0.0,5.0
1.0,6.0,4.0,275.0,3.0,2.0,1.0,7.0
1.0,6.0,6.0,555.0,1.0,2.0,1.0,7.0
1.0,12.0,6.0,440.0,6.0,2.0,1.0,7.0
0.0,12.0,6.0,90.0,8.0,4.0,3.0,7.0
2.0,6.0,6.0,1320.0,1.0,3.0,0.0,7.0
0.0,9.0,5.0,165.0,3.0,0.0,2.0,7.0
2.0,9.0,6.0,1375.0,4.0,2.0,1.0,5.0
1.0,24.0,4.0,290.0,3.0,2.0,1.0,7.0
1.0,18.0,5.0,765.0,1.0,2.0,1.0,7.0
1.0,12.0,6.0,520.0,8.0,3.0,0.0,7.0
0.0,15.0,3.0,165.0,1.0,0.0,5.0,7.0
1.0,6.0,3.0,1015.0,4.0,2.0,1.0,7.0
1.0,6.0,6.0,550.0,4.0,2.0,1.0,7.0
1.0,21.0,5.0,510.0,6.0,2.0,1.0,7.0
1.0,6.0,6.0,1225.0,4.0,2.0,1.0,5.0
2.0,18.0,5.0,505.0,4.0,2.0,1.0,5.0
1.0,1.0,5.0,435.0,4.0,3.0,0.0,5.0
1.0,1.0,4.0,590.0,4.0,3.0,0.0,7.0
2.0,6.0,3.0,970.0,1.0,2.0,1.0,7.0
1.0,3.0,3.0,835.0,6.0,2.0,1.0,7.0
1.0,27.0,3.0,480.0,6.0,2.0,1.0,7.0
2.0,27.0,5.0,1275.0,1.0,2.0,1.0,7.0
0.0,1.0,6.0,190.0,10.0,2.0,1.0,7.0
1.0,24.0,5.0,1595.0,4.0,3.0,0.0,5.0
2.0,27.0,5.0,1730.0,1.0,2.0,1.0,7.0
0.0,6.0,4.0,165.0,3.0,0.0,2.0,7.0
0.0,27.0,5.0,90.0,4.0,4.0,3.0,7.0
2.0,21.0,5.0,1620.0,4.0,2.0,1.0,5.0
1.0,1.0,6.0,275.0,3.0,2.0,1.0,7.0
1.0,24.0,5.0,1420.0,1.0,2.0,1.0,7.0
0.0,3.0,6.0,165.0,1.0,0.0,2.0,7.0
0.0,24.0,4.0,150.0,8.0,3.0,0.0,6.0
0.0,3.0,6.0,180.0,3.0,0.0,2.0,7.0
0.0,3.0,5.0,180.0,4.0,0.0,2.0,7.0
0.0,15.0,5.0,170.0,8.0,0.0,2.0,6.0
0.0,24.0,4.0,170.0,3.0,0.0,2.0,7.0
1.0,21.0,5.0,335.0,4.0,2.0,1.0,7.0
2.0,1.0,6.0,1210.0,1.0,2.0,1.0,7.0
1.0,3.0,6.0,1145.0,4.0,2.0,1.0,7.0
1.0,1.0,5.0,1700.0,1.0,3.0,0.0,7.0
2.0,21.0,5.0,1795.0,1.0,2.0,1.0,7.0
2.0,1.0,3.0,1545.0,1.0,0.0,5.0,7.0
0.0,1.0,5.0,135.0,1.0,1.0,4.0,7.0
0.0,15.0,6.0,175.0,4.0,0.0,2.0,5.0
2.0,15.0,6.0,1090.0,4.0,2.0,1.0,7.0
1.0,15.0,5.0,535.0,6.0,2.0,1.0,7.0
2.0,24.0,6.0,1140.0,4.0,2.0,1.0,7.0
0.0,6.0,5.0,170.0,3.0,0.0,2.0,7.0
0.0,24.0,5.0,170.0,0.0,0.0,2.0,7.0
0.0,12.0,6.0,165.0,1.0,0.0,2.0,7.0
1.0,12.0,5.0,910.0,4.0,3.0,0.0,5.0
2.0,18.0,5.0,1760.0,4.0,2.0,1.0,7.0
0.0,12.0,5.0,90.0,3.0,4.0,3.0,7.0
0.0,24.0,3.0,135.0,8.0,1.0,4.0,6.0
1.0,9.0,6.0,940.0,3.0,2.0,1.0,7.0
1.0,15.0,3.0,1480.0,4.0,0.0,5.0,5.0
1.0,24.0,6.0,835.0,3.0,2.0,1.0,7.0
0.0,21.0,4.0,170.0,3.0,0.0,2.0,7.0
1.0,6.0,3.0,1400.0,4.0,0.0,5.0,7.0
1.0,6.0,4.0,540.0,2.0,2.0,1.0,7.0
0.0,15.0,5.0,170.0,0.0,0.0,2.0,7.0
1.0,15.0,6.0,370.0,2.0,2.0,1.0,7.0
2.0,18.0,5.0,900.0,4.0,2.0,1.0,7.0
1.0,1.0,5.0,905.0,1.0,3.0,0.0,7.0
0.0,9.0,5.0,90.0,8.0,4.0,3.0,6.0
0.0,6.0,6.0,150.0,8.0,3.0,0.0,7.0
1.0,1.0,3.0,740.0,4.0,0.0,5.0,7.0
1.0,6.0,6.0,460.0,6.0,2.0,1.0,7.0
1.0,21.0,3.0,865.0,1.0,0.0,5.0,7.0
2.0,12.0,6.0,652.9733388877318,1.0,2.0,1.0,7.0
1.0,21.0,3.0,730.0,6.0,2.0,1.0,7.0
0.0,1.0,5.0,170.0,3.0,0.0,2.0,7.0
1.0,18.0,5.0,575.0,3.0,2.0,1.0,7.0
0.0,27.0,6.0,160.0,8.0,0.0,2.0,7.0
1.0,27.0,5.0,370.0,2.0,2.0,1.0,7.0
1.0,24.0,3.0,390.0,4.0,3.0,0.0,5.0
1.0,6.0,6.0,1550.0,4.0,3.0,0.0,7.0
1.0,1.0,3.0,1825.0,1.0,0.0,5.0,7.0
0.0,21.0,4.0,180.0,4.0,0.0,2.0,5.0
2.0,9.0,6.0,830.0,4.0,2.0,1.0,7.0
1.0,12.0,3.0,1050.0,4.0,0.0,5.0,5.0
0.0,3.0,3.0,150.0,8.0,3.0,0.0,7.0
0.0,27.0,6.0,155.0,3.0,3.0,0.0,7.0
0.0,12.0,6.0,140.0,3.0,1.0,4.0,7.0
1.0,6.0,3.0,795.0,6.0,2.0,1.0,7.0
1.0,12.0,6.0,590.0,4.0,3.0,0.0,5.0
1.0,12.0,3.0,745.0,4.0,0.0,5.0,7.0
2.0,6.0,3.0,1475.0,4.0,2.0,1.0,7.0
1.0,12.0,6.0,330.0,4.0,2.0,1.0,7.0
1.0,15.0,5.0,910.0,4.0,3.0,0.0,5.0
2.0,3.0,6.0,1420.0,1.0,2.0,1.0,7.0
0.0,18.0,3.0,155.0,0.0,3.0,0.0,7.0
1.0,12.0,6.0,600.0,4.0,2.0,1.0,7.0
2.0,12.0,6.0,830.0,4.0,2.0,1.0,5.0
1.0,21.0,5.0,875.0,4.0,3.0,0.0,7.0
1.0,15.0,6.0,455.0,6.0,2.0,1.0,7.0
1.0,6.0,5.0,810.0,3.0,2.0,1.0,7.0
1.0,1.0,5.0,495.0,2.0,3.0,0.0,7.0
1.0,3.0,6.0,760.0,6.0,2.0,1.0,7.0
1.0,15.0,6.0,895.0,3.0,2.0,1.0,7.0
1.0,27.0,6.0,1655.0,4.0,2.0,1.0,5.0
1.0,12.0,3.0,875.0,4.0,0.0,5.0,7.0
1.0,12.0,6.0,570.0,4.0,3.0,0.0,7.0
1.0,12.0,5.0,910.0,4.0,3.0,0.0,7.0
0.0,27.0,4.0,155.0,3.0,3.0,0.0,7.0
0.0,21.0,3.0,185.0,3.0,2.0,1.0,7.0
1.0,3.0,4.0,295.0,8.0,2.0,1.0,7.0
1.0,9.0,6.0,290.0,3.0,3.0,0.0,7.0
0.0,6.0,6.0,175.0,2.0,0.0,2.0,7.0
0.0,6.0,6.0,90.0,3.0,4.0,3.0,7.0
1.0,27.0,5.0,630.0,6.0,2.0,1.0,5.0
1.0,18.0,5.0,750.0,4.0,3.0,0.0,7.0
1.0,21.0,5.0,360.0,4.0,2.0,1.0,7.0
0.0,15.0,3.0,170.0,3.0,0.0,5.0,7.0
1.0,27.0,3.0,455.0,6.0,2.0,1.0,7.0
0.0,12.0,5.0,175.0,3.0,0.0,2.0,7.0
0.0,9.0,4.0,155.0,3.0,3.0,0.0,7.0
2.0,27.0,6.0,1775.0,4.0,2.0,1.0,7.0
1.0,15.0,5.0,450.0,4.0,3.0,0.0,5.0
0.0,3.0,5.0,155.0,8.0,3.0,0.0,6.0
0.0,27.0,6.0,195.0,3.0,2.0,1.0,7.0
2.0,1.0,3.0,980.0,1.0,0.0,5.0,4.0
1.0,6.0,3.0,1130.0,10.0,4.0,3.0,7.0
1.0,15.0,5.0,1700.0,1.0,3.0,0.0,7.0
1.0,18.0,5.0,1395.0,4.0,2.0,1.0,7.0
1.0,6.0,5.0,1325.0,4.0,3.0,0.0,7.0
0.0,1.0,3.0,155.0,3.0,3.0,0.0,7.0
0.0,24.0,5.0,90.0,8.0,4.0,3.0,6.0
0.0,27.0,3.0,155.0,8.0,1.0,4.0,6.0
1.0,21.0,3.0,285.0,3.0,0.0,5.0,7.0
1.0,18.0,3.0,1730.0,1.0,0.0,5.0,7.0
2.0,12.0,6.0,1665.0,1.0,3.0,0.0,7.0
1.0,1.0,5.0,1025.0,4.0,3.0,0.0,5.0
1.0,18.0,3.0,380.0,4.0,0.0,5.0,7.0
1.0,27.0,5.0,965.0,1.0,2.0,1.0,7.0
1.0,6.0,3.0,550.0,4.0,2.0,1.0,7.0
1.0,6.0,6.0,1365.0,4.0,3.0,0.0,7.0
1.0,18.0,5.0,300.0,3.0,2.0,1.0,7.0
1.0,21.0,3.0,915.0,10.0,0.0,5.0,7.0
1.0,18.0,5.0,800.0,4.0,3.0,0.0,7.0
1.0,24.0,3.0,1025.0,4.0,3.0,0.0,7.0
1.0,6.0,3.0,1065.0,10.0,4.0,3.0,7.0
1.0,24.0,4.0,325.0,3.0,2.0,1.0,7.0
1.0,6.0,4.0,320.0,1.0,2.0,1.0,7.0
1.0,1.0,6.0,865.0,4.0,2.0,1.0,7.0
0.0,6.0,5.0,140.0,3.0,1.0,4.0,7.0
1.0,27.0,5.0,955.0,1.0,2.0,1.0,7.0
1.0,6.0,3.0,1375.0,4.0,0.0,5.0,7.0
0.0,9.0,5.0,175.0,8.0,0.0,2.0,7.0
0.0,18.0,6.0,90.0,3.0,4.0,3.0,7.0
1.0,24.0,6.0,930.0,6.0,2.0,1.0,7.0
0.0,12.0,6.0,180.0,4.0,0.0,2.0,7.0
1.0,9.0,3.0,1560.0,1.0,0.0,5.0,7.0
0.0,21.0,3.0,170.0,3.0,0.0,5.0,7.0
1.0,1.0,6.0,415.0,3.0,2.0,1.0,7.0
1.0,6.0,6.0,1415.0,4.0,2.0,1.0,5.0
0.0,9.0,6.0,150.0,8.0,3.0,0.0,7.0
1.0,1.0,6.0,610.0,4.0,2.0,1.0,7.0
1.0,12.0,5.0,690.0,4.0,3.0,0.0,7.0
1.0,27.0,5.0,1620.0,4.0,2.0,1.0,5.0
1.0,18.0,5.0,395.0,4.0,2.0,1.0,5.0
2.0,9.0,6.0,500.0,0.0,3.0,0.0,7.0
0.0,18.0,6.0,185.0,4.0,0.0,2.0,7.0
2.0,15.0,5.0,1220.0,1.0,2.0,1.0,7.0
0.0,27.0,5.0,140.0,3.0,1.0,4.0,7.0
0.0,18.0,6.0,165.0,3.0,3.0,0.0,7.0
1.0,9.0,3.0,455.0,4.0,2.0,1.0,7.0
0.0,18.0,3.0,160.0,8.0,3.0,0.0,7.0
1.0,9.0,6.0,775.0,4.0,3.0,0.0,5.0
1.0,9.0,3.0,675.0,6.0,2.0,1.0,7.0
0.0,21.0,6.0,150.0,8.0,3.0,0.0,6.0
0.0,12.0,4.0,170.0,3.0,0.0,2.0,7.0
1.0,24.0,5.0,290.0,3.0,3.0,0.0,7.0
1.0,9.0,6.0,1100.0,4.0,2.0,1.0,5.0
2.0,18.0,5.0,535.0,4.0,2.0,1.0,7.0
1.0,6.0,6.0,780.0,6.0,2.0,1.0,7.0
1.0,15.0,6.0,640.0,1.0,2.0,1.0,7.0
1.0,9.0,5.0,795.0,6.0,2.0,1.0,7.0
1.0,6.0,5.0,800.0,4.0,3.0,0.0,7.0
0.0,21.0,4.0,155.0,10.0,0.0,2.0,7.0
0.0,24.0,4.0,175.0,4.0,0.0,2.0,7.0
1.0,24.0,6.0,750.0,3.0,2.0,1.0,7.0
2.0,21.0,5.0,425.0,4.0,2.0,1.0,5.0
1.0,18.0,5.0,370.0,2.0,2.0,1.0,7.0
0.0,27.0,4.0,165.0,3.0,3.0,0.0,7.0
0.0,18.0,3.0,170.0,0.0,0.0,5.0,7.0
1.0,21.0,3.0,885.0,3.0,2.0,1.0,7.0
