Total_Stops,Day_of_Journey,Month_of_Journey,Flight_Duration,Airline,Source,Destination,Additional_Info
1.0,6.0,3.0,0.1902621872579779,10.0,4.0,3.0,7.0
1.0,27.0,3.0,0.11790080335527017,3.0,2.0,1.0,7.0
1.0,21.0,5.0,0.6244304906742243,0.0,3.0,0.0,7.0
1.0,15.0,5.0,-0.3369421811760355,6.0,2.0,1.0,7.0
2.0,18.0,3.0,0.0,1.0,0.0,5.0,7.0
1.0,24.0,5.0,1.327369648586242,4.0,3.0,0.0,7.0
1.0,6.0,5.0,-0.7504358034772225,3.0,3.0,0.0,7.0
2.0,6.0,3.0,1.172309540223297,1.0,2.0,1.0,7.0
0.0,6.0,3.0,-1.1949414474509985,1.0,4.0,3.0,7.0
1.0,9.0,3.0,-0.7090864412471038,8.0,2.0,1.0,7.0
0.0,24.0,4.0,-0.9778572957428754,4.0,0.0,2.0,5.0
0.0,1.0,4.0,-0.988194636300405,4.0,0.0,2.0,5.0
1.0,18.0,5.0,-0.4713276084239213,4.0,3.0,0.0,7.0
1.0,27.0,5.0,-0.7917851657073413,8.0,2.0,1.0,6.0
0.0,21.0,3.0,-1.1639294257784096,4.0,4.0,3.0,7.0
2.0,9.0,6.0,-0.4403155867513323,4.0,2.0,1.0,7.0
0.0,3.0,6.0,-1.1639294257784096,3.0,4.0,3.0,7.0
0.0,24.0,3.0,-1.0088693174154644,3.0,3.0,0.0,7.0
1.0,18.0,5.0,0.9242133668425848,4.0,2.0,1.0,5.0
0.0,18.0,3.0,-1.0088693174154644,1.0,0.0,5.0,7.0
0.0,18.0,5.0,-1.0605560202031128,8.0,1.0,4.0,7.0
0.0,18.0,6.0,-1.1639294257784096,4.0,4.0,3.0,7.0
2.0,9.0,3.0,1.585803162524484,1.0,2.0,1.0,7.0
0.0,21.0,4.0,-1.0088693174154644,4.0,0.0,2.0,5.0
2.0,9.0,5.0,-0.26458079727332784,1.0,3.0,0.0,7.0
1.0,1.0,5.0,-0.36795420284862457,4.0,3.0,0.0,7.0
1.0,1.0,3.0,-0.5333516517690994,6.0,2.0,1.0,7.0
1.0,9.0,3.0,1.5754658219669544,4.0,2.0,1.0,5.0
1.0,27.0,6.0,1.2756829457985939,4.0,2.0,1.0,5.0
0.0,21.0,6.0,-0.9985319768579347,3.0,0.0,2.0,7.0
1.0,18.0,5.0,0.4590330417537494,1.0,2.0,1.0,7.0
2.0,9.0,6.0,0.0,1.0,2.0,1.0,7.0
1.0,3.0,3.0,-0.574701013999218,6.0,2.0,1.0,7.0
1.0,12.0,6.0,0.3970089984085714,3.0,2.0,1.0,7.0
1.0,21.0,5.0,-0.41964090563627293,4.0,2.0,1.0,5.0
1.0,21.0,5.0,0.727803896249521,4.0,2.0,1.0,7.0
1.0,12.0,6.0,-0.3989662245212136,6.0,2.0,1.0,7.0
2.0,1.0,3.0,2.175031574303676,1.0,0.0,5.0,7.0
1.0,21.0,3.0,-0.7297611223621632,3.0,0.0,5.0,7.0
2.0,21.0,5.0,-0.24390611615826846,4.0,2.0,1.0,7.0
1.0,6.0,6.0,1.5444538002943653,4.0,3.0,0.0,5.0
1.0,3.0,3.0,0.4176836795236307,1.0,0.0,5.0,7.0
1.0,1.0,4.0,-0.7504358034772225,3.0,3.0,0.0,7.0
0.0,1.0,4.0,-1.0088693174154644,1.0,0.0,2.0,7.0
2.0,9.0,6.0,1.4927670975067169,4.0,2.0,1.0,7.0
1.0,6.0,6.0,-0.6367250573443961,3.0,2.0,1.0,7.0
2.0,21.0,5.0,2.3197543421090914,4.0,2.0,1.0,7.0
0.0,6.0,3.0,-1.0295439985305237,1.0,3.0,0.0,7.0
0.0,18.0,5.0,-0.9985319768579347,3.0,0.0,2.0,7.0
1.0,21.0,3.0,0.7898279395946991,4.0,0.0,5.0,5.0
0.0,12.0,4.0,-1.0295439985305237,3.0,3.0,0.0,7.0
1.0,27.0,3.0,-0.2955928189459168,6.0,2.0,1.0,7.0
1.0,27.0,5.0,-0.10952068891038269,6.0,2.0,1.0,7.0
2.0,27.0,3.0,-0.32660484061850587,6.0,2.0,1.0,7.0
1.0,27.0,3.0,-0.5850383545567478,3.0,2.0,1.0,7.0
1.0,18.0,5.0,0.26262357116068563,6.0,2.0,1.0,7.0
0.0,24.0,6.0,-0.9468452740702864,4.0,2.0,1.0,5.0
2.0,12.0,5.0,1.0585987940904706,1.0,3.0,0.0,7.0
1.0,21.0,5.0,-0.3576168622910949,6.0,2.0,1.0,7.0
0.0,21.0,4.0,-1.0398813390880535,8.0,3.0,0.0,7.0
1.0,9.0,6.0,-0.5643636734416884,3.0,2.0,1.0,7.0
0.0,15.0,6.0,-1.0708933607606426,8.0,1.0,4.0,6.0
0.0,6.0,6.0,-1.050218679645583,3.0,1.0,4.0,7.0
2.0,15.0,5.0,1.1206228374356486,1.0,3.0,0.0,7.0
1.0,3.0,3.0,-0.7917851657073413,2.0,0.0,5.0,7.0
1.0,12.0,5.0,0.20059952781550758,4.0,3.0,0.0,7.0
1.0,6.0,6.0,-0.3886288839636839,6.0,2.0,1.0,7.0
0.0,3.0,5.0,-1.0295439985305237,3.0,3.0,0.0,7.0
1.0,6.0,6.0,1.8235619953476665,1.0,2.0,1.0,7.0
1.0,3.0,4.0,-0.5850383545567478,2.0,2.0,1.0,7.0
0.0,18.0,4.0,-1.0398813390880535,1.0,3.0,0.0,7.0
2.0,9.0,5.0,-0.1922194133706201,4.0,2.0,1.0,7.0
2.0,9.0,5.0,0.9759000696302332,4.0,2.0,1.0,5.0
1.0,15.0,6.0,-0.6987491006895742,3.0,2.0,1.0,7.0
1.0,27.0,6.0,-0.3886288839636839,6.0,2.0,1.0,5.0
1.0,12.0,6.0,0.44869570119621977,4.0,3.0,0.0,7.0
0.0,27.0,3.0,-1.0708933607606426,8.0,1.0,4.0,6.0
2.0,9.0,6.0,1.1206228374356486,1.0,3.0,0.0,7.0
1.0,6.0,4.0,-0.6780744195745149,3.0,2.0,1.0,7.0
1.0,15.0,6.0,0.7381412368070507,1.0,2.0,1.0,7.0
0.0,6.0,5.0,-0.9985319768579347,1.0,0.0,2.0,7.0
1.0,3.0,3.0,-0.7814478251498116,3.0,2.0,1.0,7.0
1.0,9.0,3.0,0.1902621872579779,4.0,0.0,5.0,5.0
1.0,18.0,5.0,-0.17154473225556074,4.0,3.0,0.0,7.0
0.0,6.0,5.0,-1.0295439985305237,3.0,3.0,0.0,7.0
0.0,6.0,5.0,-0.988194636300405,4.0,0.0,2.0,5.0
0.0,18.0,3.0,-1.1742667663359392,3.0,4.0,3.0,7.0
0.0,24.0,5.0,-1.0088693174154644,0.0,0.0,2.0,7.0
0.0,15.0,4.0,-0.9985319768579347,1.0,0.0,2.0,7.0
1.0,27.0,5.0,-0.7194237818046335,3.0,2.0,1.0,7.0
1.0,18.0,3.0,-0.07850866723779366,4.0,0.0,5.0,7.0
1.0,1.0,6.0,-0.2955928189459168,6.0,2.0,1.0,7.0
0.0,24.0,5.0,-1.0398813390880535,3.0,3.0,0.0,7.0
1.0,1.0,3.0,-0.7400984629196928,3.0,0.0,5.0,7.0
1.0,21.0,3.0,-0.3059301595034465,3.0,2.0,1.0,7.0
1.0,21.0,5.0,-0.7814478251498116,3.0,2.0,1.0,7.0
0.0,1.0,5.0,-0.9675199551853457,4.0,0.0,2.0,5.0
1.0,6.0,3.0,-0.057833986122734306,4.0,0.0,5.0,7.0
0.0,18.0,3.0,-1.1949414474509985,1.0,4.0,3.0,7.0
2.0,12.0,3.0,0.2936355928332747,1.0,4.0,3.0,7.0
1.0,9.0,3.0,-0.6160503762293368,3.0,2.0,1.0,7.0
0.0,15.0,5.0,-0.988194636300405,4.0,0.0,2.0,5.0
0.0,24.0,6.0,-1.0088693174154644,1.0,0.0,2.0,7.0
0.0,9.0,4.0,-0.988194636300405,4.0,0.0,2.0,5.0
0.0,18.0,5.0,-1.0398813390880535,8.0,3.0,0.0,6.0
2.0,6.0,3.0,1.937272741480493,4.0,4.0,3.0,7.0
1.0,24.0,5.0,1.8649113575777854,10.0,3.0,0.0,7.0
0.0,1.0,4.0,-1.184604106893469,1.0,4.0,3.0,7.0
0.0,15.0,4.0,-1.0192066579729941,8.0,0.0,2.0,6.0
0.0,1.0,5.0,-1.1535920852208799,3.0,4.0,3.0,7.0
0.0,24.0,3.0,-1.0605560202031128,8.0,3.0,0.0,7.0
0.0,9.0,6.0,-1.0192066579729941,3.0,3.0,0.0,7.0
1.0,6.0,6.0,-0.7814478251498116,3.0,2.0,1.0,7.0
0.0,9.0,6.0,-0.9675199551853457,4.0,0.0,2.0,5.0
1.0,6.0,6.0,0.5313944256564572,4.0,3.0,0.0,7.0
0.0,9.0,6.0,-0.988194636300405,8.0,0.0,2.0,6.0
1.0,9.0,3.0,-0.2232314350432091,6.0,2.0,1.0,7.0
1.0,27.0,3.0,0.5624064473290462,4.0,2.0,1.0,5.0
1.0,6.0,3.0,-0.7711104845922819,4.0,0.0,5.0,7.0
1.0,6.0,3.0,-0.16120739169803106,3.0,2.0,1.0,7.0
1.0,12.0,6.0,-0.7814478251498116,3.0,2.0,1.0,7.0
2.0,3.0,6.0,2.485151791029566,1.0,2.0,1.0,7.0
0.0,15.0,4.0,-0.988194636300405,3.0,0.0,2.0,7.0
2.0,9.0,3.0,0.0,1.0,2.0,1.0,7.0
2.0,24.0,6.0,1.875248698135315,1.0,2.0,1.0,7.0
1.0,21.0,5.0,1.1516348591082377,4.0,2.0,1.0,7.0
1.0,6.0,5.0,1.7925499736750776,4.0,3.0,0.0,7.0
1.0,12.0,6.0,0.024864738337503092,3.0,2.0,1.0,7.0
1.0,12.0,5.0,1.6064778436395435,4.0,3.0,0.0,7.0
1.0,24.0,6.0,-0.10952068891038269,6.0,2.0,1.0,7.0
0.0,15.0,5.0,-1.0295439985305237,3.0,3.0,0.0,7.0
1.0,1.0,4.0,1.2033215618958861,4.0,2.0,1.0,5.0
1.0,21.0,3.0,0.49004506342633847,3.0,2.0,1.0,7.0
0.0,21.0,3.0,-1.0605560202031128,3.0,1.0,4.0,7.0
1.0,3.0,6.0,-0.13019537002544204,0.0,2.0,1.0,7.0
1.0,15.0,3.0,-0.41964090563627293,4.0,0.0,5.0,5.0
1.0,6.0,3.0,1.4720924163916576,4.0,0.0,5.0,7.0
0.0,3.0,6.0,-0.9985319768579347,3.0,0.0,2.0,7.0
1.0,9.0,5.0,1.1516348591082377,4.0,2.0,1.0,5.0
0.0,9.0,3.0,-0.9985319768579347,0.0,0.0,5.0,7.0
1.0,18.0,5.0,1.4927670975067169,4.0,3.0,0.0,7.0
1.0,9.0,3.0,1.8028873142326072,4.0,2.0,1.0,7.0
1.0,24.0,6.0,-0.7194237818046335,3.0,2.0,1.0,7.0
0.0,21.0,6.0,-1.0088693174154644,4.0,0.0,2.0,7.0
1.0,1.0,4.0,0.13857548447032952,0.0,3.0,0.0,7.0
1.0,9.0,6.0,0.024864738337503092,4.0,3.0,0.0,7.0
1.0,1.0,3.0,1.3583816702588312,4.0,0.0,5.0,7.0
1.0,3.0,6.0,-0.2335687756007388,6.0,2.0,1.0,7.0
1.0,12.0,3.0,0.32464761450586366,4.0,0.0,5.0,7.0
1.0,24.0,5.0,-0.3059301595034465,4.0,3.0,0.0,7.0
1.0,6.0,3.0,-0.2955928189459168,6.0,2.0,1.0,7.0
1.0,12.0,6.0,-0.10952068891038269,6.0,2.0,1.0,7.0
0.0,18.0,5.0,-1.0605560202031128,3.0,1.0,4.0,7.0
0.0,1.0,6.0,-1.1639294257784096,3.0,4.0,3.0,7.0
0.0,21.0,5.0,-0.9675199551853457,4.0,0.0,2.0,7.0
1.0,27.0,5.0,1.5961405030820137,4.0,2.0,1.0,7.0
0.0,27.0,3.0,-1.1639294257784096,3.0,4.0,3.0,7.0
1.0,18.0,3.0,-0.5953756951142775,4.0,0.0,5.0,7.0
2.0,15.0,6.0,-0.1922194133706201,4.0,2.0,1.0,5.0
1.0,27.0,5.0,1.1516348591082377,4.0,2.0,1.0,5.0
2.0,1.0,5.0,1.0999481563205893,1.0,3.0,0.0,7.0
1.0,27.0,5.0,0.3763343172935121,3.0,2.0,1.0,7.0
0.0,21.0,5.0,-1.0708933607606426,8.0,1.0,4.0,7.0
2.0,6.0,6.0,-0.4403155867513323,4.0,2.0,1.0,7.0
0.0,15.0,3.0,-0.9571826146278161,10.0,2.0,1.0,7.0
0.0,9.0,6.0,-0.9468452740702864,3.0,2.0,1.0,7.0
0.0,18.0,5.0,-0.9985319768579347,1.0,0.0,2.0,7.0
1.0,24.0,5.0,-0.450652927308862,4.0,3.0,0.0,5.0
0.0,9.0,5.0,-0.988194636300405,4.0,0.0,2.0,7.0
1.0,12.0,6.0,-0.40930356507874327,3.0,2.0,1.0,7.0
0.0,27.0,4.0,-0.988194636300405,4.0,0.0,2.0,5.0
2.0,12.0,6.0,2.164694233746146,1.0,3.0,0.0,7.0
1.0,21.0,5.0,-0.2749181378308575,4.0,2.0,1.0,7.0
1.0,27.0,3.0,-0.2232314350432091,6.0,2.0,1.0,7.0
2.0,1.0,4.0,0.5520691067715165,1.0,3.0,0.0,7.0
2.0,27.0,3.0,0.0,1.0,2.0,1.0,7.0
0.0,1.0,3.0,-0.988194636300405,2.0,0.0,5.0,7.0
1.0,15.0,5.0,0.1075634627977405,1.0,2.0,1.0,7.0
0.0,18.0,6.0,-0.9985319768579347,0.0,0.0,2.0,7.0
1.0,9.0,5.0,0.5313944256564572,6.0,2.0,1.0,7.0
1.0,18.0,5.0,-0.07850866723779366,6.0,2.0,1.0,7.0
2.0,6.0,6.0,0.7174665556919914,4.0,2.0,1.0,5.0
0.0,12.0,5.0,-1.0605560202031128,3.0,1.0,4.0,7.0
0.0,9.0,6.0,-1.0088693174154644,3.0,0.0,2.0,7.0
1.0,12.0,6.0,-0.2232314350432091,6.0,2.0,1.0,7.0
0.0,1.0,4.0,-1.0605560202031128,8.0,3.0,0.0,7.0
2.0,9.0,5.0,1.6064778436395435,4.0,2.0,1.0,7.0
1.0,9.0,6.0,-0.3576168622910949,3.0,2.0,1.0,7.0
2.0,6.0,3.0,2.774597326640397,4.0,2.0,1.0,5.0
1.0,9.0,3.0,0.4797077228688088,4.0,0.0,5.0,5.0
1.0,9.0,3.0,2.04064614705579,1.0,2.0,1.0,7.0
0.0,27.0,5.0,-1.050218679645583,8.0,3.0,0.0,7.0
0.0,27.0,3.0,-1.1639294257784096,4.0,4.0,3.0,5.0
1.0,3.0,3.0,-0.4713276084239213,3.0,2.0,1.0,7.0
0.0,18.0,5.0,-1.1639294257784096,4.0,4.0,3.0,5.0
1.0,9.0,5.0,-0.7504358034772225,3.0,2.0,1.0,7.0
1.0,9.0,5.0,-0.5333516517690994,4.0,3.0,0.0,5.0
1.0,21.0,5.0,-0.07850866723779366,1.0,2.0,1.0,7.0
1.0,27.0,6.0,0.07655144112515147,6.0,2.0,1.0,7.0
2.0,9.0,5.0,1.2860202863561234,1.0,2.0,1.0,7.0
1.0,6.0,3.0,0.6657798529043429,3.0,2.0,1.0,7.0
1.0,9.0,3.0,1.8545740170202556,4.0,0.0,5.0,5.0
1.0,27.0,3.0,1.6891765680997808,4.0,2.0,1.0,5.0
0.0,24.0,5.0,-1.0605560202031128,3.0,1.0,4.0,7.0
1.0,12.0,6.0,0.5313944256564572,4.0,3.0,0.0,5.0
1.0,12.0,6.0,0.3970089984085714,6.0,2.0,1.0,7.0
1.0,27.0,3.0,0.21093686837303724,3.0,2.0,1.0,7.0
1.0,12.0,6.0,-0.06817132668026399,4.0,2.0,1.0,7.0
1.0,6.0,6.0,0.30397293339080433,4.0,3.0,0.0,7.0
0.0,24.0,4.0,-1.0088693174154644,3.0,0.0,2.0,7.0
0.0,9.0,6.0,-0.9778572957428754,4.0,0.0,2.0,5.0
2.0,1.0,6.0,1.3377069891437718,4.0,2.0,1.0,5.0
0.0,27.0,3.0,-1.0192066579729941,3.0,3.0,0.0,7.0
0.0,24.0,3.0,-0.9985319768579347,8.0,0.0,5.0,6.0
2.0,21.0,3.0,-0.21289409448567945,4.0,2.0,1.0,7.0
1.0,6.0,3.0,-0.3059301595034465,3.0,2.0,1.0,7.0
2.0,18.0,3.0,2.175031574303676,1.0,0.0,5.0,7.0
1.0,6.0,6.0,-0.3369421811760355,3.0,2.0,1.0,7.0
1.0,12.0,6.0,0.20059952781550758,3.0,2.0,1.0,7.0
0.0,15.0,5.0,-0.9985319768579347,3.0,0.0,2.0,7.0
0.0,6.0,6.0,-1.1639294257784096,4.0,4.0,3.0,7.0
2.0,9.0,5.0,0.32464761450586366,4.0,2.0,1.0,7.0
0.0,9.0,5.0,-1.0605560202031128,8.0,1.0,4.0,7.0
1.0,6.0,5.0,0.09722612224021082,10.0,3.0,0.0,7.0
1.0,1.0,5.0,-0.5333516517690994,4.0,3.0,0.0,7.0
0.0,9.0,5.0,-0.9985319768579347,8.0,0.0,2.0,7.0
1.0,1.0,4.0,-0.6987491006895742,8.0,3.0,0.0,7.0
0.0,18.0,5.0,-1.0708933607606426,8.0,1.0,4.0,7.0
1.0,21.0,5.0,0.014527397779973418,4.0,2.0,1.0,5.0
2.0,27.0,3.0,0.0,4.0,2.0,1.0,5.0
1.0,6.0,6.0,1.2756829457985939,4.0,2.0,1.0,5.0
0.0,24.0,6.0,-1.0088693174154644,3.0,0.0,2.0,7.0
1.0,3.0,6.0,-0.5540263328841587,6.0,2.0,1.0,7.0
1.0,18.0,5.0,0.5313944256564572,6.0,2.0,1.0,7.0
1.0,3.0,6.0,-0.3886288839636839,6.0,2.0,1.0,7.0
1.0,1.0,5.0,-0.7400984629196928,3.0,3.0,0.0,7.0
1.0,1.0,4.0,-0.6987491006895742,8.0,2.0,1.0,7.0
0.0,21.0,3.0,-0.9571826146278161,10.0,2.0,1.0,7.0
1.0,12.0,3.0,1.4514177352765982,4.0,0.0,5.0,5.0
2.0,15.0,3.0,2.4024530665693287,1.0,0.0,5.0,7.0
1.0,15.0,4.0,-0.6987491006895742,3.0,3.0,0.0,7.0
0.0,27.0,6.0,-1.0295439985305237,2.0,3.0,0.0,7.0
2.0,24.0,6.0,1.3377069891437718,4.0,2.0,1.0,7.0
2.0,12.0,6.0,2.175031574303676,4.0,2.0,1.0,7.0
1.0,27.0,6.0,0.2316115494880966,1.0,2.0,1.0,7.0
0.0,12.0,5.0,-1.1639294257784096,3.0,4.0,3.0,7.0
1.0,18.0,5.0,0.44869570119621977,0.0,2.0,1.0,7.0
0.0,24.0,5.0,-1.0295439985305237,0.0,3.0,0.0,7.0
2.0,3.0,4.0,1.8649113575777854,1.0,3.0,0.0,7.0
0.0,21.0,3.0,-1.0295439985305237,8.0,1.0,4.0,6.0
1.0,27.0,3.0,-0.20255675392814976,1.0,2.0,1.0,7.0
1.0,6.0,6.0,-0.9054959118401676,0.0,3.0,0.0,7.0
1.0,9.0,5.0,-0.21289409448567945,4.0,2.0,1.0,5.0
1.0,15.0,6.0,-0.4403155867513323,6.0,2.0,1.0,7.0
2.0,9.0,5.0,0.4383583606386901,1.0,2.0,1.0,7.0
1.0,12.0,3.0,0.20059952781550758,4.0,0.0,5.0,5.0
1.0,18.0,5.0,2.009634125383201,10.0,3.0,0.0,7.0
0.0,24.0,6.0,-1.1639294257784096,8.0,4.0,3.0,6.0
1.0,3.0,6.0,0.32464761450586366,3.0,2.0,1.0,7.0
1.0,9.0,6.0,0.30397293339080433,4.0,3.0,0.0,5.0
1.0,9.0,5.0,0.25228623060315597,4.0,3.0,0.0,5.0
1.0,6.0,6.0,1.5961405030820137,4.0,2.0,1.0,7.0
1.0,12.0,6.0,2.0819955092859086,4.0,3.0,0.0,5.0
1.0,6.0,4.0,-0.7814478251498116,3.0,2.0,1.0,7.0
1.0,6.0,6.0,-0.20255675392814976,1.0,2.0,1.0,7.0
1.0,12.0,6.0,-0.4403155867513323,6.0,2.0,1.0,7.0
0.0,12.0,6.0,-1.1639294257784096,8.0,4.0,3.0,7.0
2.0,6.0,6.0,1.3790563513738905,1.0,3.0,0.0,7.0
0.0,9.0,5.0,-1.0088693174154644,3.0,0.0,2.0,7.0
2.0,9.0,6.0,1.4927670975067169,4.0,2.0,1.0,5.0
1.0,24.0,4.0,-0.7504358034772225,3.0,2.0,1.0,7.0
1.0,18.0,5.0,0.2316115494880966,1.0,2.0,1.0,7.0
1.0,12.0,6.0,-0.2749181378308575,8.0,3.0,0.0,7.0
0.0,15.0,3.0,-1.0088693174154644,1.0,0.0,5.0,7.0
1.0,6.0,3.0,0.7484785773645803,4.0,2.0,1.0,7.0
1.0,6.0,6.0,-0.21289409448567945,4.0,2.0,1.0,7.0
1.0,21.0,5.0,-0.2955928189459168,6.0,2.0,1.0,7.0
1.0,6.0,6.0,1.1826468807808268,4.0,2.0,1.0,5.0
2.0,18.0,5.0,-0.3059301595034465,4.0,2.0,1.0,5.0
1.0,1.0,5.0,-0.450652927308862,4.0,3.0,0.0,5.0
1.0,1.0,4.0,-0.13019537002544204,4.0,3.0,0.0,7.0
2.0,6.0,3.0,0.6554425123468133,1.0,2.0,1.0,7.0
1.0,3.0,3.0,0.3763343172935121,6.0,2.0,1.0,7.0
1.0,27.0,3.0,-0.3576168622910949,6.0,2.0,1.0,7.0
2.0,27.0,5.0,1.2860202863561234,1.0,2.0,1.0,7.0
0.0,1.0,6.0,-0.9571826146278161,10.0,2.0,1.0,7.0
1.0,24.0,5.0,1.9476100820380227,4.0,3.0,0.0,5.0
2.0,27.0,5.0,2.226718277091324,1.0,2.0,1.0,7.0
0.0,6.0,4.0,-1.0088693174154644,3.0,0.0,2.0,7.0
0.0,27.0,5.0,-1.1639294257784096,4.0,4.0,3.0,7.0
2.0,21.0,5.0,1.999296784825671,4.0,2.0,1.0,5.0
1.0,1.0,6.0,-0.7814478251498116,3.0,2.0,1.0,7.0
1.0,24.0,5.0,1.585803162524484,1.0,2.0,1.0,7.0
0.0,3.0,6.0,-1.0088693174154644,1.0,0.0,2.0,7.0
0.0,24.0,4.0,-1.0398813390880535,8.0,3.0,0.0,6.0
0.0,3.0,6.0,-0.9778572957428754,3.0,0.0,2.0,7.0
0.0,3.0,5.0,-0.9778572957428754,4.0,0.0,2.0,7.0
0.0,15.0,5.0,-0.9985319768579347,8.0,0.0,2.0,6.0
0.0,24.0,4.0,-0.9985319768579347,3.0,0.0,2.0,7.0
1.0,21.0,5.0,-0.6573997384594554,4.0,2.0,1.0,7.0
2.0,1.0,6.0,1.1516348591082377,1.0,2.0,1.0,7.0
1.0,3.0,6.0,1.017249431860352,4.0,2.0,1.0,7.0
1.0,1.0,5.0,2.164694233746146,1.0,3.0,0.0,7.0
2.0,21.0,5.0,2.36110370433921,1.0,2.0,1.0,7.0
2.0,1.0,3.0,1.8442366764627258,1.0,0.0,5.0,7.0
0.0,1.0,5.0,-1.0708933607606426,1.0,1.0,4.0,7.0
0.0,15.0,6.0,-0.988194636300405,4.0,0.0,2.0,5.0
2.0,15.0,6.0,0.9035386857275255,4.0,2.0,1.0,7.0
1.0,15.0,5.0,-0.24390611615826846,6.0,2.0,1.0,7.0
2.0,24.0,6.0,1.0069120913028222,4.0,2.0,1.0,7.0
0.0,6.0,5.0,-0.9985319768579347,3.0,0.0,2.0,7.0
0.0,24.0,5.0,-0.9985319768579347,0.0,0.0,2.0,7.0
0.0,12.0,6.0,-1.0088693174154644,1.0,0.0,2.0,7.0
1.0,12.0,5.0,0.5313944256564572,4.0,3.0,0.0,5.0
2.0,18.0,5.0,2.2887423204365023,4.0,2.0,1.0,7.0
0.0,12.0,5.0,-1.1639294257784096,3.0,4.0,3.0,7.0
0.0,24.0,3.0,-1.0708933607606426,8.0,1.0,4.0,6.0
1.0,9.0,6.0,0.5934184690016352,3.0,2.0,1.0,7.0
1.0,15.0,3.0,1.70985124921484,4.0,0.0,5.0,5.0
1.0,24.0,6.0,0.3763343172935121,3.0,2.0,1.0,7.0
0.0,21.0,4.0,-0.9985319768579347,3.0,0.0,2.0,7.0
1.0,6.0,3.0,1.5444538002943653,4.0,0.0,5.0,7.0
1.0,6.0,4.0,-0.2335687756007388,2.0,2.0,1.0,7.0
0.0,15.0,5.0,-0.9985319768579347,0.0,0.0,2.0,7.0
1.0,15.0,6.0,-0.5850383545567478,2.0,2.0,1.0,7.0
2.0,18.0,5.0,0.5107197445413978,4.0,2.0,1.0,7.0
1.0,1.0,5.0,0.5210570850989275,1.0,3.0,0.0,7.0
0.0,9.0,5.0,-1.1639294257784096,8.0,4.0,3.0,6.0
0.0,6.0,6.0,-1.0398813390880535,8.0,3.0,0.0,7.0
1.0,1.0,3.0,0.17992484670044823,4.0,0.0,5.0,7.0
1.0,6.0,6.0,-0.3989662245212136,6.0,2.0,1.0,7.0
1.0,21.0,3.0,0.4383583606386901,1.0,0.0,5.0,7.0
2.0,12.0,6.0,0.0,1.0,2.0,1.0,7.0
1.0,21.0,3.0,0.15925016558538888,6.0,2.0,1.0,7.0
0.0,1.0,5.0,-0.9985319768579347,3.0,0.0,2.0,7.0
1.0,18.0,5.0,-0.16120739169803106,3.0,2.0,1.0,7.0
0.0,27.0,6.0,-1.0192066579729941,8.0,0.0,2.0,7.0
1.0,27.0,5.0,-0.5850383545567478,2.0,2.0,1.0,7.0
1.0,24.0,3.0,-0.543688992326629,4.0,3.0,0.0,5.0
1.0,6.0,6.0,1.8545740170202556,4.0,3.0,0.0,7.0
1.0,1.0,3.0,2.4231277476843878,1.0,0.0,5.0,7.0
0.0,21.0,4.0,-0.9778572957428754,4.0,0.0,2.0,5.0
2.0,9.0,6.0,0.36599697673598236,4.0,2.0,1.0,7.0
1.0,12.0,3.0,0.8208399612672881,4.0,0.0,5.0,5.0
0.0,3.0,3.0,-1.0398813390880535,8.0,3.0,0.0,7.0
0.0,27.0,6.0,-1.0295439985305237,3.0,3.0,0.0,7.0
0.0,12.0,6.0,-1.0605560202031128,3.0,1.0,4.0,7.0
1.0,6.0,3.0,0.2936355928332747,6.0,2.0,1.0,7.0
1.0,12.0,6.0,-0.13019537002544204,4.0,3.0,0.0,5.0
1.0,12.0,3.0,0.1902621872579779,4.0,0.0,5.0,7.0
2.0,6.0,3.0,1.6995139086573106,4.0,2.0,1.0,7.0
1.0,12.0,6.0,-0.6677370790169851,4.0,2.0,1.0,7.0
1.0,15.0,5.0,0.5313944256564572,4.0,3.0,0.0,5.0
2.0,3.0,6.0,1.585803162524484,1.0,2.0,1.0,7.0
0.0,18.0,3.0,-1.0295439985305237,0.0,3.0,0.0,7.0
1.0,12.0,6.0,-0.10952068891038269,4.0,2.0,1.0,7.0
2.0,12.0,6.0,0.36599697673598236,4.0,2.0,1.0,5.0
1.0,21.0,5.0,0.4590330417537494,4.0,3.0,0.0,7.0
1.0,15.0,6.0,-0.40930356507874327,6.0,2.0,1.0,7.0
1.0,6.0,5.0,0.32464761450586366,3.0,2.0,1.0,7.0
1.0,1.0,5.0,-0.32660484061850587,2.0,3.0,0.0,7.0
1.0,3.0,6.0,0.22127420893056693,6.0,2.0,1.0,7.0
1.0,15.0,6.0,0.5003824039838681,3.0,2.0,1.0,7.0
1.0,27.0,6.0,2.0716581687283786,4.0,2.0,1.0,5.0
1.0,12.0,3.0,0.4590330417537494,4.0,0.0,5.0,7.0
1.0,12.0,6.0,-0.17154473225556074,4.0,3.0,0.0,7.0
1.0,12.0,5.0,0.5313944256564572,4.0,3.0,0.0,7.0
0.0,27.0,4.0,-1.0295439985305237,3.0,3.0,0.0,7.0
0.0,21.0,3.0,-0.9675199551853457,3.0,2.0,1.0,7.0
1.0,3.0,4.0,-0.7400984629196928,8.0,2.0,1.0,7.0
1.0,9.0,6.0,-0.7504358034772225,3.0,3.0,0.0,7.0
0.0,6.0,6.0,-0.988194636300405,2.0,0.0,2.0,7.0
